user_id,movie_id,rating,timestamp
1,60,5.0,875072370
1,202,5.0,875072442
1,271,2.0,887431672
1,256,4.0,889751712
1,257,4.0,874965954
1,190,5.0,875072125
1,217,3.0,876892676
1,239,4.0,878542845
1,63,2.0,878543196
1,12,5.0,878542960
1,158,3.0,878542699
1,164,3.0,876893171
1,159,3.0,875073180
1,208,5.0,878542960
1,84,4.0,875072923
1,31,3.0,875072144
1,138,1.0,878543006
1,14,5.0,874965706
1,269,5.0,877482427
1,112,1.0,878542441
1,30,3.0,878542515
1,45,5.0,875241687
1,140,1.0,878543133
1,3,4.0,878542960
1,136,3.0,876893206
1,233,2.0,878542552
1,20,4.0,887431883
1,178,5.0,878543541
1,36,2.0,875073180
1,97,3.0,875073128
1,40,3.0,876893230
1,149,2.0,878542791
1,232,3.0,878543196
1,198,5.0,878542717
1,37,2.0,878543030
1,221,5.0,887431921
1,91,5.0,876892636
1,179,3.0,875072370
1,133,4.0,876892818
1,162,4.0,878542420
1,33,4.0,878542699
1,57,5.0,878542459
1,41,2.0,876892818
1,5,3.0,889751712
1,48,5.0,875072520
1,126,2.0,875071713
1,59,5.0,876892817
1,151,4.0,875072865
1,170,5.0,876892856
1,104,1.0,875241619
1,196,5.0,874965677
1,220,3.0,875241390
1,272,3.0,887431647
1,88,4.0,878542791
1,131,1.0,878542552
1,172,5.0,874965478
1,238,4.0,875072235
1,24,3.0,875071713
1,77,4.0,876893205
1,7,4.0,875071561
1,175,5.0,875072547
1,34,2.0,878542869
1,82,5.0,878542589
1,173,5.0,878541803
1,187,4.0,874965678
2,288,3.0,888550252
2,295,4.0,888551164
2,305,3.0,888550065
2,273,4.0,888551647
2,309,1.0,888980029
2,274,3.0,888551497
2,290,3.0,888551441
2,292,4.0,888550774
2,276,4.0,888551552
2,111,4.0,888551853
2,304,4.0,888979197
2,298,3.0,888551441
2,287,3.0,888551235
2,25,4.0,888551648
2,316,5.0,888979693
2,277,4.0,888551174
2,301,4.0,888550631
2,50,5.0,888552084
2,13,4.0,888551922
2,283,5.0,888552084
2,278,3.0,888551647
2,14,4.0,888551853
2,10,2.0,888551853
2,255,4.0,888551341
2,257,4.0,888551062
2,237,4.0,888552017
2,289,3.0,888979353
2,313,5.0,888552084
2,296,3.0,888550871
2,281,3.0,888980240
2,282,4.0,888551922
2,272,5.0,888979061
2,310,4.0,888979061
2,312,3.0,888550631
2,285,5.0,888552084
2,269,4.0,888550774
2,279,4.0,888551745
2,286,4.0,888549960
2,275,5.0,888550939
2,315,1.0,888550774
2,293,4.0,888550939
2,127,5.0,888552084
2,280,3.0,888551441
2,100,5.0,888552084
2,19,3.0,888550871
2,297,4.0,888550871
2,314,1.0,888980085
2,302,5.0,888552084
2,308,3.0,888979945
2,300,4.0,888979197
3,327,4.0,889237455
3,268,3.0,889236961
3,355,3.0,889237247
3,258,2.0,889237026
3,302,2.0,889236939
3,324,2.0,889237247
3,351,3.0,889237315
3,300,2.0,889236939
3,303,3.0,889236983
3,272,2.0,889237055
3,323,2.0,889237269
3,335,1.0,889237269
3,245,1.0,889237247
3,347,5.0,889237455
3,317,2.0,889237482
3,337,1.0,889236983
3,294,2.0,889237224
3,333,2.0,889236939
3,345,3.0,889237004
3,341,1.0,889237055
3,264,2.0,889237297
3,330,2.0,889237297
3,318,4.0,889237482
3,320,5.0,889237482
3,326,2.0,889237224
3,299,3.0,889237199
3,348,4.0,889237455
3,353,1.0,889237122
3,350,3.0,889237076
3,307,3.0,889237224
3,334,3.0,889237122
3,344,4.0,889236939
3,329,4.0,889237455
3,340,5.0,889237455
3,322,3.0,889237269
3,346,5.0,889237455
3,288,2.0,889237026
3,349,3.0,889237269
3,331,4.0,889237455
3,328,5.0,889237455
3,339,3.0,889237141
3,336,1.0,889237198
3,271,3.0,889237224
3,321,5.0,889237455
4,294,5.0,892004409
4,357,4.0,892003525
4,264,3.0,892004275
4,356,3.0,892003459
4,359,5.0,892002352
4,354,5.0,892002353
4,329,5.0,892002352
4,258,5.0,892001374
4,327,5.0,892002352
4,210,3.0,892003374
4,324,5.0,892002353
4,11,4.0,892004520
4,50,5.0,892003526
4,361,5.0,892002353
4,260,4.0,892004275
4,362,5.0,892002352
4,328,3.0,892001537
4,271,4.0,892001690
4,288,4.0,892001445
4,358,2.0,892004275
5,90,3.0,875636297
5,369,1.0,875635372
5,384,3.0,875636389
5,407,3.0,875635431
5,392,2.0,875637330
5,376,2.0,879198045
5,420,3.0,875721168
5,233,4.0,875729064
5,371,1.0,875720967
5,98,3.0,875720691
5,62,4.0,875637575
5,105,3.0,875635443
5,100,5.0,875635349
5,365,1.0,875637144
5,181,5.0,875635757
5,135,4.0,875637536
5,423,4.0,875636793
5,183,4.0,875636014
5,401,5.0,875636308
5,424,1.0,875635807
5,367,3.0,875636281
5,226,3.0,875635962
5,410,1.0,879198183
5,94,3.0,878844651
5,154,3.0,875636691
5,17,4.0,875636198
5,429,3.0,875637429
5,399,3.0,875635947
5,109,5.0,875635350
5,377,1.0,878844615
5,204,4.0,875636675
5,433,5.0,875636655
5,250,3.0,875635265
5,380,3.0,875637191
5,453,1.0,879198898
5,99,3.0,875721216
5,387,3.0,875637419
5,229,2.0,875635947
5,440,1.0,878844423
5,456,1.0,875636375
5,431,3.0,875636099
5,110,1.0,875636493
5,388,2.0,879198898
5,89,5.0,875636033
5,121,4.0,875635189
5,378,1.0,875721167
5,231,2.0,875635947
5,446,4.0,875720845
5,416,1.0,875721196
5,438,1.0,878844423
5,267,4.0,875635064
5,445,3.0,875720744
5,421,1.0,875721019
5,396,5.0,875636265
5,173,4.0,875636675
5,417,3.0,875636830
5,406,1.0,875635807
5,439,1.0,878844423
5,390,5.0,875636340
5,209,5.0,875636571
5,42,5.0,875636360
5,425,2.0,875637440
5,455,4.0,875635174
5,415,1.0,875636842
5,80,2.0,875636511
5,24,4.0,879198229
5,451,1.0,875636571
5,419,3.0,875636815
5,241,1.0,875720948
5,214,3.0,875637485
5,210,3.0,875636099
5,450,1.0,875635962
5,169,5.0,878844495
5,25,3.0,875635318
5,29,4.0,875637023
5,422,4.0,875636767
5,444,2.0,875720762
5,389,1.0,875721315
5,434,5.0,875637033
5,368,1.0,875635457
5,452,1.0,878844397
5,189,5.0,878844495
5,393,2.0,875636265
5,364,1.0,875636571
5,400,1.0,878844630
5,163,5.0,879197864
5,432,4.0,875636793
5,227,4.0,875636099
5,239,4.0,875636655
5,139,3.0,875721260
5,225,2.0,875635723
5,200,2.0,875720717
5,383,3.0,875636588
5,427,3.0,875721167
5,374,3.0,875636905
5,208,4.0,875636675
5,442,1.0,879198898
5,428,5.0,875636588
5,379,3.0,875720814
5,394,2.0,879198031
5,211,4.0,875636631
5,411,1.0,875635431
5,370,1.0,875720814
5,398,2.0,875636167
5,50,4.0,875635758
5,447,3.0,875720744
5,168,3.0,875636691
5,174,5.0,875636130
5,69,1.0,875721555
5,167,2.0,875636281
5,144,3.0,875636141
5,145,1.0,875720830
5,259,1.0,878844208
5,372,3.0,875636230
5,194,4.0,878845197
5,257,5.0,875635239
5,219,3.0,875720744
5,382,5.0,875636587
5,153,5.0,875636375
5,185,3.0,875720692
5,366,3.0,875637145
5,373,3.0,875635907
5,443,4.0,875720744
5,386,2.0,875636230
5,404,2.0,875721216
5,151,3.0,875635723
5,457,1.0,879198898
5,1,4.0,875635748
5,63,1.0,878844629
5,391,4.0,875636167
5,405,3.0,875635225
5,408,5.0,878844495
5,228,5.0,875636070
5,222,4.0,875635174
5,414,3.0,875636691
5,385,4.0,875636185
5,101,5.0,878844510
5,40,4.0,879198109
5,21,3.0,875635327
5,234,2.0,875720692
6,520,4.0,883600985
6,1,4.0,883599478
6,23,4.0,883601365
6,213,4.0,883602462
6,211,5.0,883601155
6,257,2.0,883599478
6,528,4.0,883602174
6,536,4.0,883599400
6,533,4.0,883599830
6,169,4.0,883600943
6,317,3.0,883602174
6,143,2.0,883601053
6,465,1.0,883683508
6,261,3.0,883268522
6,470,3.0,883602690
6,276,2.0,883599134
6,501,5.0,883602730
6,269,4.0,883268222
6,125,3.0,883599670
6,517,4.0,883602212
6,462,5.0,883600914
6,134,5.0,883602283
6,367,2.0,883602690
6,515,4.0,883599273
6,186,4.0,883602730
6,482,4.0,883601203
6,531,4.0,883600747
6,8,4.0,883600657
6,117,2.0,883599431
6,410,4.0,883599707
6,195,4.0,883602283
6,193,3.0,883601529
6,100,5.0,883599176
6,259,1.0,883268375
6,505,4.0,883602422
6,537,4.0,883601277
6,258,2.0,883268278
6,156,3.0,883602212
6,492,5.0,883601089
6,7,2.0,883599102
6,298,3.0,883599558
6,309,2.0,883268430
6,175,4.0,883601426
6,464,2.0,883601365
6,483,5.0,883601500
6,203,3.0,883602864
6,189,3.0,883601365
6,475,5.0,883599478
6,340,2.0,883268278
6,485,5.0,883602664
6,530,4.0,883601203
6,89,4.0,883600842
6,425,3.0,883602865
6,518,3.0,883603042
6,497,4.0,883601088
6,173,5.0,883602462
6,534,4.0,883599354
6,301,2.0,883600406
6,476,1.0,883600175
6,9,4.0,883599205
6,170,4.0,883602574
6,304,4.0,883268322
6,151,3.0,883599558
6,98,5.0,883600680
6,491,4.0,883602174
6,285,3.0,883599431
6,272,4.0,883717304
6,519,5.0,883601365
6,308,3.0,883600445
6,64,4.0,883600597
6,538,2.0,883268483
6,275,4.0,883599102
6,474,5.0,883601277
6,527,4.0,883600877
6,494,4.0,883601713
6,294,2.0,883599938
6,71,4.0,883601053
6,192,4.0,883600914
6,467,4.0,883602284
6,526,3.0,883602596
6,131,5.0,883602048
6,469,5.0,883601155
6,127,5.0,883599134
6,86,3.0,883603013
6,408,4.0,883599075
6,468,3.0,883602174
6,310,2.0,883268353
6,87,4.0,883602174
6,463,4.0,883601713
6,514,5.0,883600657
6,321,3.0,883268353
6,302,4.0,883268222
6,177,4.0,883600818
6,135,5.0,883600747
6,200,3.0,883602422
6,242,4.0,883268170
6,521,4.0,883601277
6,405,1.0,883600066
6,137,5.0,883599327
6,221,4.0,883599431
6,432,4.0,883601713
6,223,4.0,883600747
6,194,4.0,883601365
6,32,4.0,883601311
6,484,5.0,883601011
6,79,3.0,883600747
6,132,5.0,883602422
6,188,3.0,883602462
6,525,5.0,883601203
6,490,5.0,883601365
6,183,4.0,883601311
6,237,2.0,883599914
6,523,5.0,883601528
6,489,5.0,883601011
6,477,1.0,883599509
6,516,4.0,883602664
6,511,5.0,883601393
6,208,4.0,883602422
6,495,4.0,883601366
6,28,2.0,883603013
6,204,3.0,883601277
6,510,4.0,883600785
6,19,4.0,883602965
6,274,4.0,883602501
6,246,3.0,883599509
6,318,4.0,883600985
6,472,1.0,883600003
6,493,5.0,883601713
6,13,2.0,883599400
6,153,4.0,883603013
6,506,4.0,883602174
6,209,4.0,883601713
6,216,5.0,883601500
6,191,4.0,883601088
6,487,5.0,883600785
6,427,4.0,883600707
6,504,3.0,883601155
6,502,4.0,883602664
6,460,2.0,883600004
6,248,3.0,883598981
6,473,2.0,883600111
6,458,1.0,883599914
6,459,2.0,883599228
6,136,5.0,883600842
6,522,5.0,883601500
6,466,4.0,883602422
6,471,2.0,883599558
6,508,3.0,883599530
6,539,2.0,883681433
6,286,2.0,883268170
6,512,4.0,883601155
6,22,3.0,883602048
6,524,3.0,883600632
6,56,4.0,883601277
6,488,5.0,883601426
6,15,3.0,883599302
6,47,3.0,883600943
6,124,5.0,883599228
6,293,3.0,883599327
6,532,3.0,883600066
6,284,2.0,883599590
6,419,4.0,883602284
6,297,3.0,883599134
6,50,4.0,883600842
6,21,3.0,883600152
6,202,3.0,883602690
6,205,3.0,883600878
6,166,4.0,883601426
6,174,4.0,883600985
7,175,5.0,892133057
7,25,3.0,891352451
7,230,3.0,891353326
7,504,5.0,891352384
7,39,5.0,891353614
7,231,3.0,892132885
7,669,1.0,892132020
7,133,5.0,891353192
7,393,4.0,891352058
7,455,4.0,891353086
7,599,1.0,891353860
7,661,5.0,891351624
7,52,4.0,891353801
7,78,3.0,891354165
7,479,4.0,891352010
7,423,5.0,891351509
7,192,4.0,891352010
7,157,5.0,891352059
7,268,3.0,891350703
7,560,3.0,892132798
7,584,4.0,891352093
7,56,5.0,891351432
7,461,4.0,891352303
7,260,1.0,892130982
7,499,4.0,891351472
7,543,3.0,891351772
7,264,4.0,891350703
7,53,5.0,891354689
7,142,3.0,891354090
7,668,4.0,891352778
7,630,5.0,891352341
7,583,2.0,892132380
7,548,5.0,891352692
7,194,5.0,891351851
7,434,4.0,891352384
7,134,4.0,892134959
7,447,5.0,891350900
7,529,2.0,891352626
7,32,4.0,891350932
7,227,3.0,892132317
7,658,3.0,891352419
7,676,3.0,891354499
7,586,3.0,891354639
7,386,4.0,892133310
7,506,5.0,891353614
7,193,5.0,892135346
7,602,3.0,891352594
7,156,5.0,891351653
7,570,3.0,891354639
7,429,5.0,891351002
7,427,5.0,891352220
7,619,3.0,891352831
7,604,3.0,891351547
7,564,3.0,891354471
7,474,5.0,891351002
7,596,5.0,891351728
7,288,4.0,891350703
7,530,5.0,891350900
7,574,5.0,892132402
7,416,5.0,891353051
7,482,3.0,891351083
7,135,5.0,891351547
7,180,5.0,891350782
7,617,5.0,891354588
7,678,3.0,891350356
7,594,3.0,891354114
7,226,5.0,891353614
7,382,4.0,891352093
7,259,3.0,891350464
7,275,4.0,891352831
7,511,5.0,891351624
7,593,5.0,891351851
7,195,5.0,891352626
7,677,3.0,891354499
7,176,3.0,891350782
7,563,2.0,892131978
7,666,4.0,892132192
7,622,4.0,891352984
7,612,5.0,891351121
7,452,5.0,891353860
7,496,5.0,891351083
7,324,1.0,892135078
7,642,3.0,892132277
7,177,4.0,891352904
7,495,5.0,891351328
7,9,5.0,891351432
7,387,3.0,892133670
7,562,5.0,891354053
7,636,4.0,891351384
7,389,4.0,891354090
7,639,5.0,891353676
7,309,3.0,891350704
7,623,3.0,891354217
7,590,2.0,891354730
7,569,4.0,892131978
7,487,3.0,891352178
7,640,3.0,891353614
7,179,5.0,891352303
7,77,5.0,891353325
7,653,4.0,891351161
7,151,4.0,891352749
7,588,4.0,891352261
7,546,4.0,891353444
7,540,3.0,892132972
7,430,3.0,891352178
7,603,4.0,891350757
7,559,5.0,891354882
7,265,5.0,891350845
7,97,5.0,891351201
7,665,4.0,891354471
7,402,5.0,891352904
7,514,2.0,891351121
7,520,5.0,892133466
7,145,1.0,891354530
7,491,5.0,891351432
7,232,3.0,891353766
7,420,5.0,891353219
7,628,3.0,891352831
7,207,4.0,891352526
7,141,5.0,891353444
7,384,3.0,891353710
7,519,4.0,891352831
7,472,2.0,891353357
7,471,4.0,891352864
7,513,4.0,891351772
7,211,5.0,891352557
7,168,5.0,891351509
7,621,5.0,892132773
7,214,5.0,891352384
7,656,3.0,891351509
7,215,4.0,891351624
7,435,5.0,891350845
7,610,5.0,891353086
7,174,5.0,891350757
7,118,2.0,891353411
7,205,5.0,891351585
7,670,5.0,891353254
7,378,5.0,891353011
7,515,3.0,891350757
7,638,4.0,892132122
7,441,2.0,891354257
7,545,2.0,891354882
7,470,3.0,891352489
7,671,5.0,891351728
7,587,4.0,891353950
7,152,4.0,891351851
7,153,5.0,891352220
7,647,5.0,891352489
7,47,5.0,891352692
7,679,5.0,891353124
7,611,3.0,891351161
7,618,4.0,891350900
7,91,3.0,891353860
7,223,5.0,891351328
7,565,4.0,892132019
7,620,4.0,891353892
7,213,3.0,891351686
7,509,5.0,891352778
7,591,3.0,891352179
7,606,3.0,891352904
7,601,5.0,891353744
7,415,2.0,891354438
7,62,3.0,891354499
7,629,3.0,891352526
7,463,4.0,891353192
7,72,5.0,891353977
7,428,5.0,892133036
7,4,5.0,891351772
7,657,4.0,891351234
7,566,4.0,891353411
7,164,5.0,891351813
7,643,4.0,891350932
7,294,1.0,892130809
7,380,4.0,891354053
7,385,5.0,891351585
7,561,4.0,891354611
7,556,3.0,891352659
7,204,5.0,891351121
7,449,3.0,891354785
7,446,2.0,892132020
7,627,3.0,891352594
7,187,4.0,891350757
7,356,4.0,891351728
7,266,4.0,891350703
7,498,5.0,891351814
7,555,4.0,892134811
7,202,3.0,891352947
7,484,5.0,891351201
7,285,5.0,891351813
7,581,5.0,891353477
7,139,3.0,891354729
7,318,5.0,891352010
7,401,4.0,891354257
7,440,1.0,892131978
7,488,4.0,891351041
7,448,3.0,891353828
7,649,5.0,891353254
7,667,5.0,892135347
7,585,4.0,892133180
7,681,1.0,891350594
7,615,4.0,891351585
7,663,5.0,891352220
7,73,3.0,892133154
7,50,5.0,891351042
7,403,4.0,891351234
7,99,5.0,891352557
7,307,5.0,891350703
7,645,4.0,891353614
7,12,5.0,892135346
7,200,5.0,891353543
7,186,4.0,891350900
7,662,3.0,892133739
7,431,4.0,891351547
7,144,5.0,891351201
7,396,4.0,891354288
7,391,3.0,892132943
7,608,4.0,891351653
7,672,1.0,892131925
7,71,5.0,891352692
7,673,3.0,891353744
7,571,3.0,891353950
7,90,3.0,891352984
7,557,4.0,892132145
7,444,5.0,891354288
7,544,3.0,891353254
7,537,3.0,891352749
7,419,3.0,891350900
7,258,4.0,892135277
7,273,3.0,891351547
7,641,5.0,892135346
7,644,5.0,891351685
7,489,3.0,891353477
7,650,3.0,891350965
7,578,3.0,891354090
7,121,5.0,891352904
7,576,5.0,892132943
7,633,5.0,891351509
7,505,3.0,891352341
7,558,4.0,892131924
7,521,5.0,891353124
7,208,5.0,891352220
7,552,4.0,891354531
7,528,5.0,891352659
7,185,5.0,892135346
7,269,3.0,891349991
7,652,3.0,891352659
7,399,4.0,891354357
7,317,4.0,892133670
7,554,3.0,891354639
7,634,5.0,891351287
7,595,2.0,891353801
7,162,5.0,891353444
7,357,5.0,892135347
7,682,2.0,891350383
7,241,4.0,891354053
7,579,4.0,892133361
7,655,5.0,891351384
7,550,4.0,891352489
7,379,4.0,891353325
7,79,4.0,891352261
7,626,5.0,892132773
7,526,5.0,891351042
7,614,5.0,891352489
7,212,1.0,891353051
7,651,5.0,891350932
7,172,4.0,891350965
7,126,3.0,891353254
7,64,5.0,891350756
7,609,3.0,891352749
7,542,4.0,892131849
7,575,3.0,892133271
7,683,4.0,891350703
7,89,5.0,891351082
7,183,4.0,891351624
7,483,4.0,891351851
7,674,2.0,891352659
7,23,3.0,891351383
7,592,5.0,891353652
7,7,5.0,891352220
7,616,4.0,891351002
7,22,5.0,891351121
7,485,5.0,891351851
7,405,3.0,891353290
7,191,5.0,891351201
7,497,4.0,891352134
7,541,2.0,891354662
7,481,5.0,891352341
7,92,5.0,891352010
7,217,4.0,891352778
7,178,4.0,891350932
7,589,5.0,891352451
7,300,4.0,891350703
7,573,5.0,891353828
7,96,5.0,891351383
7,551,1.0,892131978
7,93,5.0,891351042
7,98,4.0,891351002
7,190,5.0,891351728
7,334,5.0,892130784
7,238,5.0,891351814
7,625,3.0,892131824
7,582,5.0,892135347
7,68,4.0,891351547
7,143,3.0,892132627
7,198,3.0,891351685
7,600,4.0,891354090
7,173,5.0,891351002
7,553,3.0,892134010
7,197,4.0,891351082
7,28,5.0,891352341
7,567,1.0,892132019
7,86,4.0,891350810
7,523,4.0,891350845
7,480,4.0,891352093
7,8,5.0,891351328
7,664,3.0,891353977
7,44,5.0,891351728
7,70,1.0,891352557
7,465,4.0,891353154
7,637,4.0,891353570
7,161,3.0,891352489
7,31,4.0,892134959
7,433,5.0,892135347
8,182,5.0,879362183
8,686,3.0,879362356
8,385,1.0,879362124
8,338,4.0,879361873
8,188,5.0,879362356
8,222,5.0,879362356
8,227,4.0,879362423
8,550,3.0,879362356
8,177,4.0,879362233
8,301,4.0,879361550
8,358,2.0,879361732
8,688,1.0,879361732
8,510,4.0,879362233
8,229,5.0,879362356
8,294,3.0,879361521
8,89,4.0,879362124
8,566,3.0,879362423
8,687,1.0,879361825
8,79,4.0,879362286
8,183,5.0,879362233
8,233,4.0,879362423
8,190,4.0,879362183
8,685,4.0,879362423
8,127,5.0,879362123
8,228,5.0,879362286
8,258,5.0,879361482
8,689,4.0,879361873
8,50,5.0,879362124
8,56,5.0,879362183
8,336,3.0,879361664
8,210,4.0,879362287
8,172,5.0,879362123
8,259,1.0,879361604
8,403,4.0,879362234
8,7,3.0,879362287
8,55,5.0,879362286
8,260,3.0,879361665
8,187,4.0,879362123
8,11,3.0,879362233
8,684,4.0,879362356
8,174,5.0,879362183
8,431,2.0,879362356
8,82,5.0,879362356
8,568,4.0,879362233
8,243,2.0,879361732
8,273,3.0,879362287
8,435,5.0,879362233
8,241,4.0,879362423
9,7,4.0,886960030
9,479,4.0,886959343
9,615,4.0,886959344
9,507,4.0,886959343
9,276,4.0,886959423
9,298,5.0,886960055
9,487,5.0,886960056
9,6,5.0,886960055
9,690,1.0,886959344
9,483,5.0,886960056
9,371,5.0,886960055
9,527,3.0,886959344
9,294,4.0,886959453
9,286,5.0,886960055
9,521,4.0,886959343
9,50,5.0,886960055
9,691,5.0,886960055
9,402,4.0,886959343
10,475,4.0,877888545
10,489,4.0,877892210
10,93,4.0,877892160
10,13,3.0,877892050
10,223,5.0,877888545
10,495,4.0,877892160
10,182,5.0,877888876
10,652,3.0,877889130
10,64,4.0,877886598
10,701,4.0,877888812
10,463,4.0,877889186
10,484,5.0,877891904
10,462,3.0,877891747
10,582,4.0,877892276
10,22,5.0,877888812
10,699,4.0,877893020
10,194,4.0,877886661
10,704,3.0,877892050
10,186,4.0,877886722
10,9,4.0,877889005
10,385,4.0,877886783
10,521,4.0,877892110
10,180,5.0,877889333
10,509,4.0,877889005
10,432,4.0,877892160
10,100,5.0,877891747
10,11,4.0,877888677
10,197,5.0,877888944
10,195,4.0,877889130
10,162,4.0,877892210
10,707,5.0,877886783
10,273,4.0,877888613
10,16,4.0,877888877
10,23,5.0,877886911
10,655,5.0,877891904
10,467,4.0,877891904
10,319,3.0,877886223
10,654,5.0,877886597
10,321,4.0,879163494
10,192,4.0,877891966
10,205,5.0,877888812
10,474,4.0,877886783
10,164,4.0,877889333
10,610,4.0,877888613
10,530,4.0,877892210
10,606,5.0,877888876
10,695,3.0,877892050
10,698,4.0,877888877
10,191,5.0,877888613
10,245,4.0,877886281
10,129,4.0,877891966
10,230,4.0,877892210
10,283,4.0,877892276
10,686,4.0,877886911
10,604,4.0,877892110
10,420,4.0,877892438
10,430,3.0,877886597
10,461,3.0,877888944
10,711,4.0,877888812
10,657,4.0,877892110
10,709,4.0,877888613
10,285,5.0,877889186
10,175,3.0,877888677
10,160,4.0,877888944
10,275,4.0,877888677
10,519,5.0,877892050
10,156,4.0,877886846
10,218,4.0,877889261
10,334,4.0,877886281
10,178,5.0,877888677
10,447,4.0,877891747
10,32,4.0,877886661
10,527,4.0,877886597
10,134,5.0,877889131
10,703,5.0,877892110
10,4,4.0,877889130
10,176,4.0,877889130
10,238,4.0,877892276
10,404,4.0,877886911
10,510,5.0,877892209
10,135,5.0,877889004
10,161,4.0,877892050
10,602,5.0,877889057
10,603,5.0,877886783
10,513,4.0,877886598
10,588,4.0,877886846
10,697,3.0,877888677
10,615,4.0,877892276
10,694,5.0,877892437
10,82,4.0,877886912
10,179,5.0,877889004
10,483,5.0,877889333
10,59,4.0,877886722
10,479,5.0,877891966
10,200,5.0,877889261
10,708,4.0,877892438
10,486,4.0,877886846
10,617,5.0,877892160
10,198,3.0,877889005
10,50,5.0,877888545
10,116,4.0,877888944
10,663,3.0,877886598
10,1,4.0,877888877
10,480,5.0,877888943
10,705,4.0,877892050
10,185,5.0,877888876
10,56,5.0,877886598
10,712,4.0,877892438
10,414,4.0,877891966
10,692,4.0,877889261
10,502,4.0,877889261
10,216,4.0,877889333
10,651,4.0,877888812
10,33,4.0,877893020
10,12,5.0,877886911
10,183,5.0,877893020
10,269,4.0,877886162
10,124,5.0,877888545
10,133,5.0,877891904
10,203,4.0,877891967
10,700,4.0,877892277
10,170,4.0,877889333
10,371,4.0,877886912
10,558,4.0,877886722
10,60,3.0,877892110
10,221,4.0,877888677
10,69,4.0,877889131
10,435,5.0,877889261
10,696,4.0,877892276
10,493,4.0,877886661
10,693,4.0,877886783
10,48,4.0,877889058
10,85,4.0,877892438
